ticker,Company Name,Industry,sector,is_fo_stock,fo_category,stage,overall_setup_label,final_combined_score,change_1d_pct,change_1w_pct,change_1m_pct,change_ytd_pct,last_close,stage_variant,stage_classification,stage_display
TRIVENI.NS,Triveni Engineering & Industries Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2 Failed,watchlist,28.87,1.17,5.29,-48.75,-38.68,233.22,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
TATACOMM.NS,Tata Communications Limited,Telecommunication,Unknown,False,Cash,Stage 2,watchlist,39.94,1.14,-0.07,-6.16,-2.23,1755.2,Stage 2,Stage 2,Stage 2
JINDWORLD.NS,Jindal Worldwide Limited,Textiles,Unknown,False,Cash,Stage 2,watchlist,68.68,1.12,1.54,35.83,34.24,38.93,Stage 2,Stage 2,Stage 2
SBIN.NS,State Bank of India,Financial Services,Unknown,True,F&O,Stage 2,watchlist,66.96,1.12,6.79,7.35,13.43,1097.2,Stage 2,Stage 2,Stage 2
TRIDENT.NS,Trident Limited,Textiles,Unknown,False,Cash,Stage 4,watchlist,44.31,1.12,1.9,-0.71,-4.2,25.18,Stage 4,Stage 4,Stage 4
HINDWAREAP.NS,Hindware Home Innovation Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,21.61,1.12,0.27,-9.95,-18.72,221.04,Stage 4,Stage 4,Stage 4
WELCORP.NS,Welspun Corp Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,63.57,1.11,11.46,14.85,130.93,1839.8,Stage 2,Stage 2,Stage 2
KPITTECH.NS,KPIT Technologies Limited,Information Technology,Unknown,True,F&O,Stage 4,watchlist,19.69,1.11,5.26,14.91,-45.72,629.9,Stage 4,Stage 4,Stage 4
GOKEX.NS,Gokaldas Exports Limited,Textiles,Unknown,False,Cash,Stage 2,watchlist,66.22,1.1,-1.16,-3.14,10.03,805.5,Stage 2,Stage 2,Stage 2
TVSSCS.NS,TVS Supply Chain Solutions Limited,Services,Unknown,False,Cash,Stage 2,watchlist,55.6,1.07,-0.98,-5.36,17.13,133.79,Stage 2,Stage 2,Stage 2
PDSL.NS,PDS Limited,Textiles,Unknown,False,Cash,Stage 2,watchlist,68.4,1.06,-0.47,3.97,-2.72,361.85,Stage 2,Stage 2,Stage 2
KTKBANK.NS,The Karnataka Bank Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,54.92,1.04,8.87,15.67,49.82,310.0,Stage 2,Stage 2,Stage 2
BLUEJET.NS,Blue Jet Healthcare Ltd.,Healthcare,Unknown,False,Cash,Stage 2 Failed,watchlist,26.74,1.02,-5.17,3.38,12.27,593.9,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
RTNINDIA.NS,RattanIndia Enterprises Limited,Services,Unknown,False,Cash,Stage 4,watchlist,18.61,1.02,1.44,-3.05,-22.12,31.79,Stage 4,Stage 4,Stage 4
MAHSEAMLES.NS,Maharashtra Seamless Limited,Capital Goods,Unknown,False,Cash,Not Sure,watchlist,15.76,1.01,4.31,-0.23,6.29,589.7,Not Sure,Not Sure,Not Sure
SYNGENE.NS,Syngene International Limited,Healthcare,Unknown,False,Cash,Stage 4,watchlist,39.1,0.99,4.61,-2.82,-37.74,403.7,Stage 4,Stage 4,Stage 4
SKFINDIA.NS,SKF India Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,23.27,0.99,3.7,-1.17,-15.32,1534.3,Stage 4,Stage 4,Stage 4
CHOICEIN.NS,Choice International Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,52.46,0.95,2.21,1.29,0.35,841.15,Stage 2,Stage 2,Stage 2
ENDURANCE.NS,Endurance Technologies Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,63.06,0.93,5.3,7.75,14.68,2904.5,Stage 2,Stage 2,Stage 2
BAJAJCON.NS,Bajaj Consumer Care Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,28.97,0.91,2.55,-16.49,102.28,537.45,Stage 2,Stage 2,Stage 2
CESC.NS,CESC Limited,Power,Unknown,False,Cash,Stage 1,watchlist,18.07,0.9,-0.98,0.65,-1.89,163.94,Stage 1,Stage 1,Stage 1
VENUSPIPES.NS,Venus Pipes & Tubes Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,43.72,0.89,-3.73,-11.05,38.13,1604.0,Stage 2,Stage 2,Stage 2
PARADEEP.NS,Paradeep Phosphates Limited,Chemicals,Unknown,False,Cash,Stage 1,watchlist,33.7,0.89,1.44,4.32,-9.36,149.45,Stage 1,Stage 1,Stage 1
INFY.NS,Infosys Limited,Information Technology,Unknown,True,F&O,Stage 4,watchlist,31.86,0.87,3.98,11.83,-26.34,1175.1,Stage 4,Stage 4,Stage 4
EMAMILTD.NS,Emami Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,30.61,0.87,3.64,-0.61,-20.47,412.55,Stage 4,Stage 4,Stage 4
SOLARINDS.NS,Solar Industries India Limited,Chemicals,Unknown,True,F&O,Stage 2,watchlist,59.07,0.83,1.41,7.37,53.39,18650.0,Stage 2,Stage 2,Stage 2
STLTECH.NS,Sterlite Technologies Limited,Telecommunication,Unknown,False,Cash,Stage 2,watchlist,54.51,0.8,14.69,15.25,523.32,638.9,Stage 2,Stage 2,Stage 2
WSTCSTPAPR.NS,West Coast Paper Mills Limited,Forest Materials,Unknown,False,Cash,Stage 2,watchlist,52.0,0.8,5.2,9.43,43.86,599.1,Stage 2,Stage 2,Stage 2
GODIGIT.NS,Go Digit General Insurance Ltd.,Financial Services,Unknown,False,Cash,Stage 4,watchlist,19.0,0.8,7.06,-9.81,-21.5,272.25,Stage 4,Stage 4,Stage 4
IDEA.NS,Vodafone Idea Limited,Telecommunication,Unknown,True,F&O,Stage 2,watchlist,36.49,0.79,-2.15,-9.33,9.74,12.73,Stage 2,Stage 2,Stage 2
HINDUNILVR.NS,Hindustan Unilever Limited,Fast Moving Consumer Goods,Unknown,True,F&O,Stage 4,watchlist,29.37,0.79,-0.25,-2.26,-8.85,2096.0,Stage 4,Stage 4,Stage 4
MEDANTA.NS,Global Health Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,70.16,0.78,3.56,7.96,22.12,1455.6,Stage 2,Stage 2,Stage 2
LAURUSLABS.NS,Laurus Labs Limited,Healthcare,Unknown,True,F&O,Stage 2,watchlist,66.62,0.78,1.55,22.35,66.26,1844.3,Stage 2,Stage 2,Stage 2
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,55.27,0.78,-2.1,6.53,8.55,2599.7,Stage 2,Stage 2,Stage 2
VOLTAS.NS,Voltas Limited,Consumer Durables,Unknown,True,F&O,Stage 4,watchlist,38.02,0.78,-3.3,1.23,-6.88,1285.0,Stage 4,Stage 4,Stage 4
BANDHANBNK.NS,Bandhan Bank Limited,Financial Services,Unknown,True,F&O,Stage 2 Failed,watchlist,10.09,0.78,1.09,-11.93,22.08,176.02,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
SHARDAMOTR.NS,Sharda Motor Industries Limited,Automobile and Auto Components,Unknown,False,Cash,Not Sure,watchlist,58.96,0.77,8.03,8.03,-0.01,941.3,Not Sure,Not Sure,Not Sure
INDGN.NS,Indegene Ltd.,Healthcare,Unknown,False,Cash,Not Sure,watchlist,31.01,0.77,7.63,12.29,7.08,554.45,Not Sure,Not Sure,Not Sure
FEDERALBNK.NS,The Federal Bank Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,72.16,0.76,-0.72,8.7,33.8,356.25,Stage 2,Stage 2,Stage 2
MANAPPURAM.NS,Manappuram Finance Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,70.21,0.76,-1.37,10.32,17.15,366.75,Stage 2,Stage 2,Stage 2
GRAVITA.NS,Gravita India Limited,Metals & Mining,Unknown,False,Cash,Stage 2,watchlist,58.47,0.76,7.16,-4.38,-6.8,1732.1,Stage 2,Stage 2,Stage 2
TANLA.NS,Tanla Platforms Limited,Information Technology,Unknown,False,Cash,Stage 2,watchlist,57.62,0.76,4.6,17.61,19.02,613.55,Stage 2,Stage 2,Stage 2
VTL.NS,Vardhman Textiles Limited,Textiles,Unknown,False,Cash,Stage 2,watchlist,47.07,0.76,3.58,-4.21,39.34,606.75,Stage 2,Stage 2,Stage 2
GMMPFAUDLR.NS,GMM Pfaudler Limited,Capital Goods,Unknown,False,Cash,Stage 1,watchlist,41.73,0.76,14.22,29.25,-8.9,987.3,Stage 1,Stage 1,Stage 1
WIPRO.NS,Wipro Limited,Information Technology,Unknown,True,F&O,Stage 4,watchlist,13.97,0.76,2.11,9.79,-27.22,187.53,Stage 4,Stage 4,Stage 4
BANCOINDIA.NS,Banco Products (I) Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 1,watchlist,38.98,0.75,7.8,2.04,2.05,686.95,Stage 1,Stage 1,Stage 1
LODHA.NS,Macrotech Developers Limited,Realty,Unknown,True,F&O,Stage 2,watchlist,50.32,0.74,-1.69,2.59,14.0,1218.7,Stage 2,Stage 2,Stage 2
HATHWAY.NS,Hathway Cable & Datacom Limited,"Media, Entertainment & Publication",Unknown,False,Cash,Stage 4,watchlist,25.62,0.74,1.3,0.18,-12.37,10.91,Stage 4,Stage 4,Stage 4
RELIANCE.NS,Reliance Industries Limited,"Oil, Gas & Consumable Fuels",Unknown,True,F&O,Stage 4,watchlist,17.07,0.74,2.06,4.3,-14.89,1334.8,Stage 4,Stage 4,Stage 4
VESUVIUS.NS,Vesuvius India Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,21.11,0.73,1.21,-3.16,-6.62,449.1,Stage 4,Stage 4,Stage 4
TIINDIA.NS,Tube Investments of India Limited,Automobile and Auto Components,Unknown,True,F&O,Stage 4,watchlist,21.63,0.72,0.75,-4.89,5.83,2772.0,Stage 4,Stage 4,Stage 4
MARUTI.NS,Maruti Suzuki India Limited,Automobile and Auto Components,Unknown,True,F&O,Stage 1,watchlist,46.88,0.7,-0.39,3.28,-15.14,14037.0,Stage 1,Stage 1,Stage 1
INDUSTOWER.NS,Indus Towers Limited,Telecommunication,Unknown,True,F&O,Not Sure,watchlist,25.54,0.7,-1.3,-3.05,-11.43,386.0,Not Sure,Not Sure,Not Sure
PATANJALI.NS,Patanjali Foods Ltd.,Fast Moving Consumer Goods,Unknown,True,F&O,Stage 4,watchlist,2.27,0.7,0.82,-13.28,-35.06,357.5,Stage 4,Stage 4,Stage 4
KAYNES.NS,Kaynes Technology India Limited,Capital Goods,Unknown,True,F&O,Stage 4,watchlist,5.0,0.69,1.36,12.46,-2.21,3856.3,Stage 4,Stage 4,Stage 4
EICHERMOT.NS,Eicher Motors Limited,Automobile and Auto Components,Unknown,True,F&O,Stage 2,watchlist,74.78,0.66,2.38,10.09,10.29,8020.0,Stage 2,Stage 2,Stage 2
MINDACORP.NS,Minda Corporation Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,72.74,0.66,2.95,2.3,23.51,721.65,Stage 2,Stage 2,Stage 2
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,67.78,0.66,8.06,11.63,44.52,633.45,Stage 2,Stage 2,Stage 2
STAR.NS,Strides Pharma Science Limited,Healthcare,Unknown,False,Cash,Stage 2 Failed,watchlist,24.78,0.66,-2.07,-6.27,10.66,1003.8,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
JTLIND.NS,JTL INDUSTRIES LIMITED,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,56.17,0.65,2.55,-3.68,30.95,77.31,Stage 2,Stage 2,Stage 2
SURYAROSNI.NS,Surya Roshni Limited,Capital Goods,Unknown,False,Cash,Not Sure,watchlist,48.43,0.65,5.41,-1.19,-8.44,252.35,Not Sure,Not Sure,Not Sure
RADICO.NS,Radico Khaitan Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,43.28,0.65,3.64,10.27,38.57,4499.0,Stage 2,Stage 2,Stage 2
KFINTECH.NS,Kfin Technologies Limited,Financial Services,Unknown,True,F&O,Stage 1,watchlist,20.03,0.65,-0.2,8.43,-11.89,936.0,Stage 1,Stage 1,Stage 1
BSE.NS,BSE Ltd.,Financial Services,Unknown,True,F&O,Stage 2 Failed,watchlist,5.46,0.64,-5.19,-8.92,31.9,3457.1,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
PPLPHARMA.NS,Piramal Pharma Ltd.,Healthcare,Unknown,False,Cash,Stage 2,watchlist,49.74,0.63,7.13,21.84,23.35,209.55,Stage 2,Stage 2,Stage 2
DCMSHRIRAM.NS,DCM Shriram Limited,Diversified,Unknown,False,Cash,Stage 4,watchlist,16.06,0.63,-1.65,-2.43,-19.32,1016.8,Stage 4,Stage 4,Stage 4
ADANIENSOL.NS,Adani Energy Solutions Limited,Power,Unknown,True,F&O,Stage 2,watchlist,40.52,0.62,-0.93,0.72,55.78,1630.1,Stage 2,Stage 2,Stage 2
JUBLPHARMA.NS,Jubilant Pharmova Limited,Healthcare,Unknown,False,Cash,Stage 4,watchlist,39.6,0.62,-0.34,-3.34,-11.46,932.0,Stage 4,Stage 4,Stage 4
BHARTIARTL.NS,Bharti Airtel Limited,Telecommunication,Unknown,True,F&O,Stage 2,watchlist,56.29,0.61,-0.61,2.77,-5.96,1959.9,Stage 2,Stage 2,Stage 2
UNIONBANK.NS,Union Bank of India,Financial Services,Unknown,True,F&O,Stage 2,watchlist,63.92,0.6,7.22,16.75,23.08,183.6,Stage 2,Stage 2,Stage 2
OFSS.NS,Oracle Financial Services Software Limited,Information Technology,Unknown,True,F&O,Stage 2,watchlist,47.64,0.6,5.53,6.03,57.96,11805.0,Stage 2,Stage 2,Stage 2
ALKEM.NS,Alkem Laboratories Limited,Healthcare,Unknown,True,F&O,Stage 2,watchlist,68.91,0.58,-2.11,-0.33,3.88,5620.0,Stage 2,Stage 2,Stage 2
RAJRATAN.NS,Rajratan Global Wire Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,68.36,0.58,6.06,13.18,14.31,525.0,Stage 2,Stage 2,Stage 2
BIRLACORPN.NS,Birla Corporation Limited,Construction Materials,Unknown,False,Cash,Stage 4,watchlist,16.18,0.58,2.68,-1.54,-16.56,914.35,Stage 4,Stage 4,Stage 4
KANSAINER.NS,Kansai Nerolac Paints Limited,Consumer Durables,Unknown,False,Cash,Stage 3,watchlist,13.77,0.58,7.93,5.86,-10.36,212.35,Stage 3,Stage 3,Stage 3
INDUSINDBK.NS,IndusInd Bank Ltd.,Financial Services,Unknown,True,F&O,Stage 2,watchlist,46.4,0.57,0.94,0.67,14.99,1022.0,Stage 2,Stage 2,Stage 2
GMRAIRPORT.NS,GMR Airports Ltd.,Services,Unknown,True,F&O,Stage 2,watchlist,44.95,0.57,1.84,-4.14,1.61,107.2,Stage 2,Stage 2,Stage 2
ZYDUSLIFE.NS,Zydus Lifesciences Limited,Healthcare,Unknown,True,F&O,Stage 2,watchlist,42.4,0.56,-1.12,-3.78,21.87,1114.2,Stage 2,Stage 2,Stage 2
TARIL.NS,Transformers And Rectifiers (India) Ltd.,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,27.16,0.56,0.44,-11.05,-3.28,297.8,Stage 4,Stage 4,Stage 4
UNOMINDA.NS,UNO Minda Limited,Automobile and Auto Components,Unknown,True,F&O,Stage 1,watchlist,41.83,0.55,8.85,11.3,0.1,1285.0,Stage 1,Stage 1,Stage 1
AJANTPHARM.NS,Ajanta Pharma Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,61.46,0.54,1.62,6.46,19.83,3489.2,Stage 2,Stage 2,Stage 2
PREMIERENE.NS,Premier Energies Ltd.,Capital Goods,Unknown,True,F&O,Stage 2,watchlist,49.58,0.53,2.45,-3.86,23.7,1047.2,Stage 2,Stage 2,Stage 2
JSWENERGY.NS,JSW Energy Limited,Power,Unknown,True,F&O,Stage 2,watchlist,57.56,0.52,1.76,5.8,12.81,564.4,Stage 2,Stage 2,Stage 2
TATAPOWER.NS,Tata Power Company Limited,Power,Unknown,True,F&O,Stage 4,watchlist,31.31,0.52,-0.04,1.34,0.28,380.55,Stage 4,Stage 4,Stage 4
JAMNAAUTO.NS,Jamna Auto Industries Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,84.45,0.51,10.31,6.3,14.37,144.7,Stage 2,Stage 2,Stage 2
GODREJIND.NS,Godrej Industries Limited,Diversified,Unknown,False,Cash,Stage 2,watchlist,40.66,0.51,-0.46,7.57,27.32,1311.5,Stage 2,Stage 2,Stage 2
IOC.NS,Indian Oil Corporation Ltd.,"Oil, Gas & Consumable Fuels",Unknown,True,F&O,Stage 4,watchlist,33.57,0.5,2.29,3.7,-12.47,143.38,Stage 4,Stage 4,Stage 4
SUNDRMFAST.NS,Sundram Fasteners Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,71.62,0.49,11.57,16.47,15.83,1090.55,Stage 2,Stage 2,Stage 2
MASTEK.NS,Mastek Limited,Information Technology,Unknown,False,Cash,Stage 1,watchlist,39.1,0.49,-2.28,13.64,-12.85,1832.0,Stage 1,Stage 1,Stage 1
PVRINOX.NS,PVR INOX Limited,"Media, Entertainment & Publication",Unknown,False,Cash,Stage 2,watchlist,37.88,0.49,2.25,16.83,13.67,1156.0,Stage 2,Stage 2,Stage 2
EPIGRAL.NS,Epigral Limited,Chemicals,Unknown,False,Cash,Stage 4,watchlist,8.38,0.49,1.15,10.46,-12.41,1101.2,Stage 4,Stage 4,Stage 4
PFC.NS,Power Finance Corporation Limited,Financial Services,Unknown,True,F&O,Not Sure,watchlist,42.33,0.48,-1.03,4.91,18.82,420.0,Not Sure,Not Sure,Not Sure
TMPV.NS,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,Unknown,True,F&O,Stage 4,watchlist,28.98,0.48,2.13,4.68,-4.81,347.0,Stage 4,Stage 4,Stage 4
SYRMA.NS,Syrma SGS Technology Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,66.47,0.47,4.24,-1.13,98.04,1424.7,Stage 2,Stage 2,Stage 2
TI.NS,Tilaknagar Industries Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,39.89,0.47,5.5,9.79,7.9,490.75,Stage 2,Stage 2,Stage 2
ARE&M.NS,Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,Unknown,False,Cash,Stage 1,watchlist,48.19,0.46,2.33,7.8,1.02,931.7,Stage 1,Stage 1,Stage 1
PNB.NS,Punjab National Bank,Financial Services,Unknown,True,F&O,Stage 2,watchlist,62.33,0.45,1.86,10.99,-4.67,114.81,Stage 2,Stage 2,Stage 2
AETHER.NS,Aether Industries Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,46.51,0.45,3.38,7.12,77.05,1591.6,Stage 2,Stage 2,Stage 2
NATCOPHARM.NS,Natco Pharma Limited,Healthcare,Unknown,False,Cash,Stage 1,watchlist,17.19,0.45,-0.04,-4.67,3.38,916.65,Stage 1,Stage 1,Stage 1
BEL.NS,Bharat Electronics Limited,Capital Goods,Unknown,True,F&O,Stage 1,watchlist,12.38,0.45,3.39,-1.28,1.26,401.0,Stage 1,Stage 1,Stage 1
IPCALAB.NS,IPCA Laboratories Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,74.54,0.44,-0.34,-1.61,24.58,1735.8,Stage 2,Stage 2,Stage 2
CUMMINSIND.NS,Cummins India Limited,Capital Goods,Unknown,True,F&O,Stage 2,watchlist,59.36,0.44,-1.69,-1.29,22.93,5426.0,Stage 2,Stage 2,Stage 2
RATEGAIN.NS,Rategain Travel Technologies Limited,Information Technology,Unknown,False,Cash,Stage 2,watchlist,50.38,0.44,3.35,0.79,35.21,949.15,Stage 2,Stage 2,Stage 2
ZYDUSWELL.NS,Zydus Wellness Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,37.46,0.44,-7.57,-6.4,15.22,533.85,Stage 2,Stage 2,Stage 2
ONGC.NS,Oil & Natural Gas Corporation Limited,"Oil, Gas & Consumable Fuels",Unknown,True,F&O,Stage 4,watchlist,5.92,0.44,-1.52,-1.97,2.74,238.85,Stage 4,Stage 4,Stage 4
PRESTIGE.NS,Prestige Estates Projects Ltd.,Realty,Unknown,True,F&O,Stage 2,watchlist,56.3,0.43,-1.94,-5.32,-1.2,1584.8,Stage 2,Stage 2,Stage 2
TEXRAIL.NS,Texmaco Rail & Engineering Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,36.21,0.42,-2.34,-4.34,-20.4,108.78,Stage 4,Stage 4,Stage 4
DOMS.NS,DOMS Industries Ltd.,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,34.67,0.42,0.03,-2.65,-13.11,2260.6,Stage 4,Stage 4,Stage 4
ADANIPOWER.NS,Adani Power Limited,Power,Unknown,True,F&O,Stage 2 Failed,watchlist,6.79,0.42,-1.09,-3.38,40.49,209.0,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
BBTC.NS,Bombay Burmah Trading Corporation Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,29.63,0.41,0.47,-0.61,-18.69,1504.1,Stage 4,Stage 4,Stage 4
RPOWER.NS,Reliance Power Limited,Power,Unknown,False,Cash,Stage 4,watchlist,5.62,0.41,3.97,-1.82,-29.9,24.34,Stage 4,Stage 4,Stage 4
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Healthcare,Unknown,True,F&O,Stage 2,watchlist,66.96,0.4,2.02,0.52,12.48,2279.1,Stage 2,Stage 2,Stage 2
RHIM.NS,RHI MAGNESITA INDIA LIMITED,Capital Goods,Unknown,False,Cash,Stage 1,watchlist,31.3,0.4,6.24,2.55,-9.18,412.8,Stage 1,Stage 1,Stage 1
IIFL.NS,IIFL Finance Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,48.44,0.39,0.51,12.31,-0.67,611.75,Stage 2,Stage 2,Stage 2
SPANDANA.NS,Spandana Sphoorty Financial Limited,Financial Services,Unknown,False,Cash,Stage 2 Failed,watchlist,34.07,0.39,-1.28,-15.06,-3.59,257.75,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
RAMKY.NS,Ramky Infrastructure Limited,Construction,Unknown,False,Cash,Stage 4,watchlist,27.03,0.38,7.29,5.06,-26.2,406.85,Stage 4,Stage 4,Stage 4
CANFINHOME.NS,Can Fin Homes Limited,Financial Services,Unknown,False,Cash,Stage 2 Failed,watchlist,24.69,0.38,-1.13,-11.44,-12.1,811.3,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,Information Technology,Unknown,False,Cash,Stage 1,watchlist,21.12,0.38,8.09,12.59,-9.72,407.7,Stage 1,Stage 1,Stage 1
MSUMI.NS,Motherson Sumi Wiring India Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 1,watchlist,48.89,0.37,1.35,3.82,-14.64,41.16,Stage 1,Stage 1,Stage 1
BBOX.NS,Black Box Limited,Information Technology,Unknown,False,Cash,Stage 2 Failed,watchlist,16.87,0.37,-1.46,-20.32,36.08,744.45,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
BAJAJ-AUTO.NS,Bajaj Auto Limited,Automobile and Auto Components,Unknown,True,F&O,Stage 2,watchlist,49.33,0.36,1.23,14.84,23.73,11662.0,Stage 2,Stage 2,Stage 2
CGPOWER.NS,CG Power and Industrial Solutions Limited,Capital Goods,Unknown,True,F&O,Stage 2,watchlist,49.6,0.34,1.81,-3.5,38.1,879.0,Stage 2,Stage 2,Stage 2
POLICYBZR.NS,PB Fintech Limited,Financial Services,Unknown,True,F&O,Stage 4,watchlist,33.0,0.34,0.19,2.03,-11.15,1604.5,Stage 4,Stage 4,Stage 4
HARSHA.NS,Harsha Engineers International Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,47.3,0.33,6.32,1.35,9.74,426.4,Stage 2,Stage 2,Stage 2
NESTLEIND.NS,Nestle India Limited,Fast Moving Consumer Goods,Unknown,True,F&O,Stage 2,watchlist,46.04,0.33,2.01,5.75,20.14,1540.0,Stage 2,Stage 2,Stage 2
KIMS.NS,Krishna Institute of Medical Sciences Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,84.58,0.31,0.8,-0.33,31.65,811.1,Stage 2,Stage 2,Stage 2
POWERGRID.NS,Power Grid Corporation of India Limited,Power,Unknown,True,F&O,Stage 2 Failed,watchlist,14.83,0.31,-4.45,-3.47,2.94,271.6,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
JLHL.NS,Jupiter Life Line Hospitals Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,69.62,0.3,-3.41,9.35,14.62,320.2,Stage 2,Stage 2,Stage 2
CYIENT.NS,Cyient Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,29.43,0.3,1.16,3.23,-22.69,857.5,Stage 4,Stage 4,Stage 4
TMB.NS,Tamilnad Mercantile Bank Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,54.14,0.29,2.85,13.88,71.77,875.95,Stage 2,Stage 2,Stage 2
JYOTHYLAB.NS,Jyothy Labs Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,14.65,0.29,3.83,2.4,-24.36,206.47,Stage 4,Stage 4,Stage 4
JSL.NS,Jindal Stainless Limited,Metals & Mining,Unknown,False,Cash,Stage 4,watchlist,13.29,0.29,-0.02,3.53,-13.84,734.65,Stage 4,Stage 4,Stage 4
PERSISTENT.NS,Persistent Systems Limited,Information Technology,Unknown,True,F&O,Stage 2,watchlist,27.26,0.28,-1.33,13.75,-12.24,5475.0,Stage 2,Stage 2,Stage 2
INDIGO.NS,InterGlobe Aviation Limited,Services,Unknown,True,F&O,Stage 2,watchlist,50.87,0.27,3.13,1.98,4.35,5333.0,Stage 2,Stage 2,Stage 2
DALBHARAT.NS,Dalmia Bharat Limited,Construction Materials,Unknown,True,F&O,Stage 4,watchlist,22.43,0.27,1.54,4.88,-14.2,1827.4,Stage 4,Stage 4,Stage 4
HDFCAMC.NS,HDFC Asset Management Company Limited,Financial Services,Unknown,True,F&O,Stage 4,watchlist,22.34,0.27,-2.71,-7.02,-1.8,2545.0,Stage 4,Stage 4,Stage 4
JUSTDIAL.NS,Just Dial Limited,Consumer Services,Unknown,False,Cash,Stage 2,watchlist,45.56,0.26,-4.66,25.01,-5.92,683.3,Stage 2,Stage 2,Stage 2
ULTRACEMCO.NS,UltraTech Cement Limited,Construction Materials,Unknown,True,F&O,Stage 2,watchlist,58.45,0.25,1.7,7.19,3.79,12105.0,Stage 2,Stage 2,Stage 2
SYMPHONY.NS,Symphony Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,33.87,0.25,-4.96,-5.41,-27.99,654.05,Stage 4,Stage 4,Stage 4
GESHIP.NS,The Great Eastern Shipping Company Limited,Services,Unknown,False,Cash,Stage 2 Failed,watchlist,31.46,0.25,0.43,-4.1,23.42,1341.8,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
LUXIND.NS,Lux Industries Limited,Textiles,Unknown,False,Cash,Not Sure,watchlist,49.9,0.24,1.75,3.86,14.1,1269.4,Not Sure,Not Sure,Not Sure
SUBROS.NS,Subros Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 1,watchlist,46.7,0.24,1.15,1.86,-3.85,828.7,Stage 1,Stage 1,Stage 1
VOLTAMP.NS,Voltamp Transformers Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,39.55,0.24,0.42,5.29,29.3,9965.0,Stage 2,Stage 2,Stage 2
